Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Purchase Frequency
615,46-55,Female,Casual Shoes,Footwear,26.56,North Carolina,S,Green,Winter,4,Yes,Bank Transfer,Free Shipping,Yes,No,6,Annually
616,65+,Male,Puzzle,Toys & Games,41.23,Pennsylvania,N/A,N/A,Winter,5,No,Bank Transfer,Express,No,No,4,Weekly
617,46-55,Male,Decor,Home & Garden,90.01,Ohio,N/A,N/A,Fall,5,Yes,Cash,Next Day Delivery,No,Yes,6,Weekly
618,18-25,Male,Action Figure,Toys & Games,21.1,Pennsylvania,N/A,N/A,Fall,4,No,PayPal,Standard,No,No,8,Quarterly
619,46-55,Female,Furniture,Home & Garden,38.75,Ohio,N/A,N/A,Fall,5,No,Bank Transfer,Express,No,No,4,Weekly
620,56-65,Female,Camping Gear,Sports & Outdoors,23.17,Ohio,N/A,N/A,Winter,4,No,PayPal,Express,No,No,3,Bi-Weekly
621,65+,Male,Fragrance,Beauty & Personal Care,41.48,New York,N/A,N/A,Fall,5,No,Credit Card,Free Shipping,No,No,7,Bi-Weekly
622,56-65,Male,Decor,Home & Garden,10.0,New Jersey,N/A,N/A,Fall,5,Yes,PayPal,Express,No,No,5,Weekly
623,26-35,Female,Sandals,Footwear,32.38,Texas,L,Green,Winter,5,No,Debit Card,Free Shipping,No,No,3,Bi-Weekly
624,36-45,Female,Pants,Clothing,49.18,California,XL,Black,Summer,5,Yes,Credit Card,Next Day Delivery,Yes,No,4,Monthly
625,26-35,Male,Novel,Books & Media,38.57,New York,N/A,N/A,Spring,5,No,Cash,Standard,No,No,3,Quarterly
626,26-35,Female,Bike,Sports & Outdoors,217.5,Illinois,N/A,N/A,Winter,5,No,Debit Card,Free Shipping,No,No,4,Weekly
627,36-45,Other,Laptop,Electronics,256.69,California,N/A,N/A,Fall,5,No,PayPal,Standard,No,No,6,Annually
628,46-55,Female,Boots,Footwear,160.48,Illinois,L,Brown,Spring,5,No,Credit Card,Express,No,No,6,Quarterly
629,46-55,Male,Wallet,Accessories,117.43,California,N/A,White,Winter,4,Yes,Credit Card,Express,No,Yes,8,Quarterly
630,46-55,Female,Decor,Home & Garden,10.0,Florida,N/A,N/A,Spring,5,No,Bank Transfer,Standard,No,No,4,Monthly
631,46-55,Female,Kitchenware,Home & Garden,70.14,Pennsylvania,N/A,N/A,Spring,4,No,Cash,Standard,No,No,5,Bi-Weekly
632,65+,Male,Hair Care,Beauty & Personal Care,55.38,California,N/A,N/A,Summer,5,No,Debit Card,Standard,No,No,8,Quarterly
633,26-35,Female,Shirt,Clothing,98.72,Michigan,L,Gray,Summer,4,No,Debit Card,Standard,No,No,6,Bi-Weekly
634,26-35,Female,Novel,Books & Media,28.06,New Jersey,N/A,N/A,Fall,5,Yes,Credit Card,Standard,Yes,No,4,Monthly
635,65+,Female,Casual Shoes,Footwear,89.2,North Carolina,XS,White,Winter,3,No,Cash,Next Day Delivery,Yes,Yes,8,Annually
636,65+,Female,Bike,Sports & Outdoors,48.58,Virginia,N/A,N/A,Summer,5,No,Credit Card,Free Shipping,No,No,10,Monthly
637,65+,Female,Sandals,Footwear,236.05,California,L,Gray,Winter,5,No,Bank Transfer,Next Day Delivery,Yes,No,5,Annually
638,65+,Male,Magazine,Books & Media,31.03,Michigan,N/A,N/A,Summer,3,No,Bank Transfer,Next Day Delivery,No,No,8,Monthly
639,65+,Male,DVD,Books & Media,40.49,Michigan,N/A,N/A,Summer,5,No,Credit Card,Express,No,Yes,4,Quarterly
640,36-45,Male,Garden Tools,Home & Garden,175.62,Pennsylvania,N/A,N/A,Winter,5,No,Credit Card,Free Shipping,No,No,3,Bi-Weekly
641,18-25,Female,Camping Gear,Sports & Outdoors,152.2,Pennsylvania,N/A,N/A,Spring,5,No,Bank Transfer,Free Shipping,No,Yes,1,Bi-Weekly
642,56-65,Male,Magazine,Books & Media,23.78,Michigan,N/A,N/A,Fall,5,No,Debit Card,Free Shipping,No,No,4,Monthly
643,18-25,Male,Smartwatch,Electronics,867.57,New Jersey,N/A,N/A,Spring,4,Yes,Credit Card,Express,No,No,5,Bi-Weekly
644,18-25,Female,Watch,Accessories,55.57,Georgia,N/A,White,Spring,5,Yes,Credit Card,Free Shipping,No,No,4,Quarterly
645,56-65,Female,Furniture,Home & Garden,34.67,Pennsylvania,N/A,N/A,Summer,4,No,Bank Transfer,Standard,Yes,No,6,Weekly
646,26-35,Female,Novel,Books & Media,33.27,Georgia,N/A,N/A,Spring,5,No,Debit Card,Free Shipping,No,No,3,Monthly
647,65+,Female,Blouse,Clothing,92.72,Michigan,M,Green,Spring,5,Yes,Credit Card,Next Day Delivery,No,No,5,Weekly
648,26-35,Male,Board Game,Toys & Games,31.7,Texas,N/A,N/A,Summer,4,Yes,Bank Transfer,Free Shipping,No,Yes,4,Bi-Weekly
649,26-35,Female,Action Figure,Toys & Games,28.41,Michigan,N/A,N/A,Summer,4,Yes,Bank Transfer,Free Shipping,Yes,Yes,4,Weekly
650,65+,Female,Bike,Sports & Outdoors,148.48,Virginia,N/A,N/A,Winter,4,No,Credit Card,Express,No,No,9,Bi-Weekly
651,56-65,Male,Hair Care,Beauty & Personal Care,51.75,New Jersey,N/A,N/A,Summer,5,Yes,Bank Transfer,Free Shipping,No,No,6,Monthly
652,36-45,Female,Puzzle,Toys & Games,31.05,Pennsylvania,N/A,N/A,Winter,4,No,PayPal,Next Day Delivery,No,No,2,Annually
653,26-35,Female,Action Figure,Toys & Games,24.89,Ohio,N/A,N/A,Fall,3,No,Debit Card,Free Shipping,No,No,3,Quarterly
654,46-55,Male,Jeans,Clothing,103.73,California,M,Green,Spring,5,Yes,Bank Transfer,Express,No,No,5,Monthly
655,18-25,Male,Kitchenware,Home & Garden,333.35,New York,N/A,N/A,Fall,5,No,Credit Card,Next Day Delivery,No,No,2,Annually
656,56-65,Female,Action Figure,Toys & Games,63.01,Texas,N/A,N/A,Spring,5,No,PayPal,Next Day Delivery,Yes,No,5,Bi-Weekly
657,26-35,Female,Decor,Home & Garden,112.95,Michigan,N/A,N/A,Summer,3,No,Cash,Next Day Delivery,No,No,6,Monthly
658,18-25,Other,Makeup,Beauty & Personal Care,10.0,Virginia,N/A,N/A,Spring,3,Yes,Debit Card,Free Shipping,No,No,5,Bi-Weekly
659,46-55,Male,Smartwatch,Electronics,248.81,New Jersey,N/A,N/A,Fall,5,Yes,Credit Card,Free Shipping,No,No,5,Weekly
660,18-25,Female,Sports Apparel,Sports & Outdoors,131.63,Ohio,N/A,N/A,Winter,5,No,Credit Card,Express,Yes,No,5,Annually
661,18-25,Female,Skincare,Beauty & Personal Care,37.27,Illinois,N/A,N/A,Spring,5,No,Debit Card,Express,No,No,4,Monthly
662,56-65,Female,Handbag,Accessories,10.0,California,N/A,Gray,Winter,3,Yes,PayPal,Standard,No,Yes,7,Bi-Weekly
663,46-55,Female,Bedding,Home & Garden,88.04,Florida,N/A,N/A,Summer,5,No,Debit Card,Standard,No,Yes,3,Quarterly
664,56-65,Other,Sweater,Clothing,63.41,Ohio,M,Black,Winter,4,No,Bank Transfer,Free Shipping,Yes,No,7,Bi-Weekly
665,26-35,Female,Magazine,Books & Media,21.81,Georgia,N/A,N/A,Winter,4,No,Bank Transfer,Express,No,No,7,Annually
666,56-65,Male,Action Figure,Toys & Games,13.16,New York,N/A,N/A,Spring,5,No,Debit Card,Free Shipping,No,Yes,8,Monthly
667,65+,Male,Smartphone,Electronics,362.98,New Jersey,N/A,N/A,Winter,5,No,PayPal,Next Day Delivery,Yes,No,10,Monthly
668,26-35,Female,Sports Apparel,Sports & Outdoors,182.73,Michigan,N/A,N/A,Spring,5,Yes,Debit Card,Express,No,No,4,Monthly
669,56-65,Male,Magazine,Books & Media,31.91,Georgia,N/A,N/A,Spring,4,No,Cash,Express,No,No,4,Monthly
670,26-35,Female,Smartphone,Electronics,311.04,Virginia,N/A,N/A,Spring,4,Yes,Cash,Express,No,Yes,6,Monthly
671,18-25,Male,Fitness Equipment,Sports & Outdoors,276.8,Illinois,N/A,N/A,Winter,5,No,PayPal,Standard,No,No,3,Monthly
672,26-35,Male,Action Figure,Toys & Games,19.43,New York,N/A,N/A,Fall,5,No,Bank Transfer,Free Shipping,No,No,8,Annually
673,65+,Male,Casual Shoes,Footwear,101.61,Virginia,XS,Red,Spring,5,Yes,Debit Card,Express,No,No,9,Weekly
674,36-45,Male,Wallet,Accessories,71.59,Michigan,N/A,Blue,Spring,5,Yes,PayPal,Standard,No,No,7,Weekly
675,46-55,Female,Decor,Home & Garden,149.82,Texas,N/A,N/A,Spring,5,No,Debit Card,Free Shipping,No,No,5,Bi-Weekly
676,46-55,Male,Board Game,Toys & Games,58.52,Pennsylvania,N/A,N/A,Winter,4,No,Bank Transfer,Standard,Yes,No,2,Bi-Weekly
677,26-35,Female,Video Game,Toys & Games,29.51,North Carolina,N/A,N/A,Spring,5,No,Credit Card,Express,No,No,4,Annually
678,36-45,Female,Bike,Sports & Outdoors,140.26,Ohio,N/A,N/A,Summer,4,Yes,Credit Card,Next Day Delivery,Yes,No,4,Monthly
679,36-45,Female,Kitchenware,Home & Garden,59.04,North Carolina,N/A,N/A,Fall,5,No,Credit Card,Next Day Delivery,No,Yes,9,Quarterly
680,18-25,Female,Puzzle,Toys & Games,22.67,New York,N/A,N/A,Summer,5,No,Debit Card,Free Shipping,No,Yes,7,Bi-Weekly
681,18-25,Male,Makeup,Beauty & Personal Care,60.68,Ohio,N/A,N/A,Summer,4,Yes,Bank Transfer,Express,Yes,Yes,4,Quarterly
682,36-45,Male,Bike,Sports & Outdoors,56.12,North Carolina,N/A,N/A,Summer,5,No,Cash,Express,No,No,6,Annually
683,56-65,Male,Handbag,Accessories,62.07,Illinois,N/A,Gray,Summer,4,Yes,PayPal,Express,No,No,5,Annually
684,26-35,Male,Fitness Equipment,Sports & Outdoors,117.45,North Carolina,N/A,N/A,Spring,5,Yes,Cash,Next Day Delivery,No,Yes,6,Bi-Weekly
685,65+,Female,Blouse,Clothing,66.47,Pennsylvania,L,Red,Fall,5,No,PayPal,Next Day Delivery,No,Yes,7,Bi-Weekly
686,26-35,Female,Laptop,Electronics,550.68,Florida,N/A,N/A,Spring,4,No,Bank Transfer,Next Day Delivery,No,Yes,4,Annually
687,56-65,Female,Belt,Accessories,107.54,New York,N/A,White,Spring,5,No,Debit Card,Standard,No,No,3,Quarterly
688,26-35,Female,Video Game,Toys & Games,14.45,Virginia,N/A,N/A,Fall,5,Yes,Cash,Free Shipping,No,No,5,Quarterly
689,46-55,Male,Boots,Footwear,58.84,New York,S,Black,Winter,5,No,Credit Card,Next Day Delivery,No,No,3,Quarterly
690,26-35,Female,Handbag,Accessories,146.99,Texas,N/A,White,Winter,5,No,Bank Transfer,Free Shipping,No,No,5,Monthly
691,46-55,Female,Jewelry,Accessories,76.43,Ohio,N/A,Brown,Spring,5,Yes,Bank Transfer,Free Shipping,No,No,5,Monthly
692,46-55,Female,Board Game,Toys & Games,34.38,North Carolina,N/A,N/A,Spring,4,Yes,PayPal,Free Shipping,No,No,4,Weekly
693,26-35,Male,Video Game,Toys & Games,21.44,Virginia,N/A,N/A,Spring,5,No,Bank Transfer,Free Shipping,No,No,4,Annually
694,65+,Female,Pants,Clothing,21.05,Illinois,L,Red,Fall,5,No,Debit Card,Free Shipping,No,Yes,4,Bi-Weekly
695,46-55,Male,Garden Tools,Home & Garden,283.0,California,N/A,N/A,Summer,5,No,PayPal,Free Shipping,No,No,9,Weekly
696,65+,Other,Board Game,Toys & Games,31.39,Florida,N/A,N/A,Summer,4,No,PayPal,Free Shipping,No,Yes,6,Monthly
697,46-55,Male,Pants,Clothing,82.61,Georgia,XL,Gray,Summer,5,Yes,PayPal,Standard,Yes,No,5,Monthly
698,36-45,Female,Casual Shoes,Footwear,30.35,Virginia,XS,Black,Spring,4,No,PayPal,Next Day Delivery,Yes,Yes,6,Weekly
699,56-65,Female,Makeup,Beauty & Personal Care,55.43,Ohio,N/A,N/A,Winter,5,Yes,Credit Card,Express,No,No,6,Monthly
700,56-65,Male,Boots,Footwear,10.0,Florida,S,Brown,Spring,3,No,PayPal,Next Day Delivery,No,No,11,Monthly
701,65+,Male,DVD,Books & Media,10.0,New Jersey,N/A,N/A,Summer,5,No,Credit Card,Express,No,No,3,Bi-Weekly
702,18-25,Female,Furniture,Home & Garden,165.41,Georgia,N/A,N/A,Winter,4,No,PayPal,Standard,Yes,No,3,Annually
703,46-55,Male,Handbag,Accessories,59.59,Michigan,N/A,Gray,Winter,5,Yes,PayPal,Free Shipping,No,Yes,5,Quarterly
704,18-25,Male,Pants,Clothing,63.19,North Carolina,M,Green,Summer,5,Yes,Credit Card,Express,Yes,No,6,Bi-Weekly
705,18-25,Female,Fitness Equipment,Sports & Outdoors,130.8,Florida,N/A,N/A,Spring,5,No,Bank Transfer,Next Day Delivery,No,Yes,10,Monthly
706,18-25,Female,Shirt,Clothing,54.45,Ohio,S,White,Fall,5,Yes,Bank Transfer,Express,Yes,No,6,Quarterly
707,65+,Female,Fitness Equipment,Sports & Outdoors,118.63,Texas,N/A,N/A,Fall,5,No,Debit Card,Next Day Delivery,No,No,4,Quarterly
708,18-25,Male,Skincare,Beauty & Personal Care,43.31,Illinois,N/A,N/A,Winter,4,No,Cash,Standard,No,Yes,7,Monthly
709,36-45,Other,Video Game,Toys & Games,42.1,North Carolina,N/A,N/A,Summer,4,Yes,Cash,Standard,No,No,6,Weekly
710,56-65,Female,Board Game,Toys & Games,24.46,Georgia,N/A,N/A,Fall,5,No,PayPal,Next Day Delivery,No,No,6,Monthly
711,56-65,Female,Camping Gear,Sports & Outdoors,174.35,Michigan,N/A,N/A,Winter,5,No,Bank Transfer,Free Shipping,Yes,No,8,Quarterly
712,26-35,Female,Wallet,Accessories,147.15,Illinois,N/A,White,Spring,5,No,Credit Card,Standard,No,No,6,Quarterly
713,65+,Male,Camera,Electronics,736.3,New York,N/A,N/A,Winter,4,Yes,PayPal,Standard,No,No,11,Monthly
714,36-45,Male,Action Figure,Toys & Games,21.74,California,N/A,N/A,Summer,3,Yes,Debit Card,Next Day Delivery,No,No,4,Weekly
715,36-45,Male,Garden Tools,Home & Garden,183.01,North Carolina,N/A,N/A,Fall,5,Yes,Credit Card,Standard,No,No,6,Monthly
716,36-45,Female,Skincare,Beauty & Personal Care,50.75,Florida,N/A,N/A,Summer,5,No,Debit Card,Next Day Delivery,No,No,7,Quarterly
717,46-55,Male,Jeans,Clothing,42.09,Florida,L,White,Winter,3,No,Bank Transfer,Next Day Delivery,No,No,7,Quarterly
718,46-55,Male,Blouse,Clothing,99.66,North Carolina,M,Green,Fall,5,No,Bank Transfer,Standard,Yes,No,4,Bi-Weekly
719,56-65,Male,Sports Apparel,Sports & Outdoors,177.09,Texas,N/A,N/A,Summer,4,Yes,Debit Card,Standard,Yes,No,9,Monthly
720,46-55,Female,Action Figure,Toys & Games,52.98,Michigan,N/A,N/A,Winter,5,No,Cash,Standard,No,Yes,5,Monthly
721,65+,Male,Fitness Equipment,Sports & Outdoors,211.54,Illinois,N/A,N/A,Winter,5,Yes,Credit Card,Free Shipping,Yes,No,3,Bi-Weekly
722,36-45,Female,DVD,Books & Media,10.0,New York,N/A,N/A,Fall,3,No,Cash,Standard,No,Yes,6,Monthly
723,18-25,Male,Watch,Accessories,107.69,Georgia,N/A,Green,Spring,3,No,PayPal,Express,Yes,Yes,6,Bi-Weekly
724,36-45,Male,DVD,Books & Media,17.49,Pennsylvania,N/A,N/A,Summer,5,Yes,Credit Card,Express,No,No,2,Bi-Weekly
725,65+,Female,Jacket,Clothing,77.76,Ohio,XL,Black,Spring,5,No,Debit Card,Standard,No,No,6,Annually
726,18-25,Male,Bike,Sports & Outdoors,138.57,California,N/A,N/A,Spring,4,No,Bank Transfer,Next Day Delivery,No,No,11,Weekly
727,56-65,Female,Kitchenware,Home & Garden,96.64,Pennsylvania,N/A,N/A,Summer,5,Yes,Cash,Next Day Delivery,No,No,5,Monthly
728,56-65,Male,Bike,Sports & Outdoors,203.38,New Jersey,N/A,N/A,Spring,5,Yes,Debit Card,Express,Yes,No,4,Bi-Weekly
729,36-45,Female,Smartphone,Electronics,151.1,Michigan,N/A,N/A,Spring,3,Yes,Cash,Next Day Delivery,Yes,No,5,Annually
730,36-45,Female,Kitchenware,Home & Garden,185.99,Virginia,N/A,N/A,Fall,4,No,Bank Transfer,Express,No,Yes,5,Bi-Weekly
731,18-25,Male,Garden Tools,Home & Garden,10.0,Pennsylvania,N/A,N/A,Winter,5,No,Credit Card,Express,Yes,No,6,Weekly
732,46-55,Female,Shirt,Clothing,115.18,Ohio,XS,Black,Winter,4,No,PayPal,Express,No,No,4,Annually
733,56-65,Female,DVD,Books & Media,10.0,Illinois,N/A,N/A,Fall,4,Yes,Cash,Standard,No,Yes,10,Quarterly
734,56-65,Male,Sneakers,Footwear,53.92,Virginia,L,Black,Winter,5,No,Debit Card,Free Shipping,No,No,7,Quarterly
735,26-35,Male,Handbag,Accessories,130.4,Michigan,N/A,Blue,Fall,5,No,PayPal,Express,No,No,6,Monthly
736,36-45,Female,Music Album,Books & Media,11.68,California,N/A,N/A,Spring,5,No,PayPal,Standard,Yes,No,4,Monthly
737,46-55,Female,Magazine,Books & Media,17.46,Illinois,N/A,N/A,Fall,4,Yes,Bank Transfer,Express,No,No,4,Annually
738,18-25,Male,Skincare,Beauty & Personal Care,83.88,Pennsylvania,N/A,N/A,Spring,5,No,Debit Card,Free Shipping,No,No,4,Quarterly
739,56-65,Male,Makeup,Beauty & Personal Care,83.78,Michigan,N/A,N/A,Summer,5,No,Bank Transfer,Express,No,Yes,2,Quarterly
740,46-55,Male,Headphones,Electronics,570.54,New York,N/A,N/A,Winter,4,Yes,PayPal,Next Day Delivery,No,No,4,Annually
741,65+,Female,Handbag,Accessories,134.53,New Jersey,N/A,Gray,Spring,4,No,Bank Transfer,Free Shipping,No,Yes,5,Weekly
742,56-65,Male,DVD,Books & Media,34.39,North Carolina,N/A,N/A,Spring,3,No,PayPal,Express,Yes,No,14,Monthly
743,46-55,Female,Smartwatch,Electronics,658.09,Texas,N/A,N/A,Winter,5,No,Debit Card,Free Shipping,No,No,4,Weekly
744,18-25,Female,Handbag,Accessories,92.21,Michigan,N/A,Brown,Spring,5,Yes,Cash,Express,Yes,No,5,Quarterly
745,56-65,Male,Bedding,Home & Garden,130.55,Michigan,N/A,N/A,Winter,5,No,Cash,Express,No,No,9,Monthly
746,36-45,Male,Bedding,Home & Garden,219.11,Virginia,N/A,N/A,Fall,5,No,Credit Card,Standard,No,No,8,Annually
747,56-65,Female,Makeup,Beauty & Personal Care,75.72,Illinois,N/A,N/A,Spring,5,No,Debit Card,Standard,Yes,Yes,4,Weekly
748,65+,Male,Puzzle,Toys & Games,43.96,Texas,N/A,N/A,Fall,5,No,Credit Card,Express,No,No,5,Quarterly
749,65+,Male,Hair Care,Beauty & Personal Care,14.76,Virginia,N/A,N/A,Winter,5,Yes,PayPal,Free Shipping,No,No,5,Quarterly
750,56-65,Female,Wallet,Accessories,111.4,Florida,N/A,Red,Summer,4,No,Cash,Free Shipping,No,No,7,Monthly
751,46-55,Male,Sandals,Footwear,57.1,New Jersey,S,White,Spring,4,No,Credit Card,Standard,No,No,6,Bi-Weekly
752,65+,Female,Music Album,Books & Media,33.79,Florida,N/A,N/A,Spring,4,No,Cash,Free Shipping,No,No,6,Quarterly
753,65+,Other,Makeup,Beauty & Personal Care,39.04,Georgia,N/A,N/A,Winter,5,Yes,Bank Transfer,Free Shipping,No,No,6,Quarterly
754,36-45,Female,Handbag,Accessories,23.9,Ohio,N/A,Green,Spring,5,No,Bank Transfer,Free Shipping,Yes,No,8,Bi-Weekly
755,65+,Male,Puzzle,Toys & Games,27.96,Ohio,N/A,N/A,Fall,5,No,Credit Card,Standard,No,No,7,Annually
756,46-55,Male,Fitness Equipment,Sports & Outdoors,201.9,Michigan,N/A,N/A,Winter,5,Yes,Credit Card,Express,No,No,4,Annually
757,36-45,Female,Novel,Books & Media,35.85,North Carolina,N/A,N/A,Spring,4,Yes,Cash,Free Shipping,Yes,No,6,Weekly
758,65+,Male,Puzzle,Toys & Games,35.58,Michigan,N/A,N/A,Spring,5,No,Debit Card,Standard,Yes,No,12,Quarterly
759,46-55,Female,Video Game,Toys & Games,41.75,Michigan,N/A,N/A,Fall,5,No,PayPal,Next Day Delivery,No,No,9,Monthly
760,36-45,Female,Sneakers,Footwear,114.78,Virginia,XL,Gray,Fall,5,No,Bank Transfer,Next Day Delivery,Yes,No,7,Weekly
761,65+,Female,Magazine,Books & Media,24.88,Michigan,N/A,N/A,Spring,4,Yes,Debit Card,Standard,Yes,No,11,Monthly
762,46-55,Male,Laptop,Electronics,175.85,North Carolina,N/A,N/A,Spring,4,Yes,Debit Card,Next Day Delivery,No,Yes,3,Bi-Weekly
763,56-65,Female,Decor,Home & Garden,140.59,Illinois,N/A,N/A,Spring,5,No,Credit Card,Express,No,Yes,5,Annually
764,65+,Female,Casual Shoes,Footwear,120.75,Georgia,M,Brown,Summer,5,No,Debit Card,Express,Yes,No,10,Quarterly
765,26-35,Female,Board Game,Toys & Games,35.03,Pennsylvania,N/A,N/A,Spring,4,No,Cash,Express,No,No,5,Quarterly
766,46-55,Female,Makeup,Beauty & Personal Care,28.75,New Jersey,N/A,N/A,Winter,5,No,Cash,Express,No,Yes,6,Annually
767,65+,Female,Fitness Equipment,Sports & Outdoors,196.19,New Jersey,N/A,N/A,Fall,4,No,Credit Card,Standard,Yes,No,4,Bi-Weekly
768,46-55,Female,Fragrance,Beauty & Personal Care,30.92,Illinois,N/A,N/A,Winter,3,No,Bank Transfer,Express,No,No,8,Quarterly
769,65+,Female,Fragrance,Beauty & Personal Care,28.51,Illinois,N/A,N/A,Summer,5,No,Bank Transfer,Free Shipping,No,No,5,Weekly
770,36-45,Female,Music Album,Books & Media,14.41,New Jersey,N/A,N/A,Fall,5,No,Bank Transfer,Standard,Yes,No,4,Weekly
771,56-65,Female,Bike,Sports & Outdoors,197.94,Michigan,N/A,N/A,Fall,5,No,Debit Card,Next Day Delivery,No,No,2,Monthly
772,18-25,Female,Garden Tools,Home & Garden,86.48,Ohio,N/A,N/A,Winter,5,No,Cash,Express,Yes,No,8,Annually
773,36-45,Female,Sandals,Footwear,106.43,North Carolina,XS,Gray,Spring,4,No,Credit Card,Standard,No,No,5,Quarterly
774,18-25,Male,Board Game,Toys & Games,28.04,New Jersey,N/A,N/A,Winter,5,No,Debit Card,Express,No,No,7,Monthly
775,36-45,Female,Watch,Accessories,38.87,California,N/A,Green,Spring,5,No,Credit Card,Express,No,No,8,Annually
776,65+,Other,Camera,Electronics,342.64,Texas,N/A,N/A,Spring,4,No,Bank Transfer,Express,No,No,10,Quarterly
777,65+,Female,Sneakers,Footwear,146.58,Virginia,S,Blue,Fall,5,Yes,PayPal,Standard,No,No,6,Quarterly
778,36-45,Female,Hair Care,Beauty & Personal Care,54.13,Illinois,N/A,N/A,Summer,4,No,Credit Card,Next Day Delivery,No,No,4,Weekly
779,46-55,Female,Hair Care,Beauty & Personal Care,64.68,California,N/A,N/A,Fall,5,Yes,Debit Card,Express,Yes,No,8,Quarterly
780,18-25,Other,Magazine,Books & Media,22.63,Michigan,N/A,N/A,Winter,5,Yes,Cash,Free Shipping,No,No,2,Weekly
781,26-35,Female,Video Game,Toys & Games,42.7,New York,N/A,N/A,Spring,5,No,PayPal,Next Day Delivery,Yes,No,5,Weekly
782,18-25,Female,Smartphone,Electronics,46.68,Michigan,N/A,N/A,Fall,5,Yes,PayPal,Standard,No,Yes,8,Quarterly
783,26-35,Female,Shirt,Clothing,98.29,New Jersey,L,Blue,Summer,5,No,Debit Card,Free Shipping,No,No,5,Annually
784,18-25,Male,Video Game,Toys & Games,27.74,Georgia,N/A,N/A,Winter,3,Yes,PayPal,Standard,No,Yes,4,Annually
785,26-35,Other,Jacket,Clothing,45.99,Virginia,L,Black,Fall,4,No,Debit Card,Next Day Delivery,No,No,4,Quarterly
786,18-25,Female,Headphones,Electronics,636.31,North Carolina,N/A,N/A,Fall,5,No,Credit Card,Free Shipping,No,No,4,Monthly
787,65+,Female,Handbag,Accessories,91.06,North Carolina,N/A,Black,Winter,4,No,Cash,Next Day Delivery,No,No,8,Quarterly
788,18-25,Male,Bike,Sports & Outdoors,163.62,Texas,N/A,N/A,Winter,4,No,Cash,Express,No,No,2,Weekly
789,26-35,Male,Jeans,Clothing,75.68,Michigan,S,Red,Winter,5,Yes,Credit Card,Next Day Delivery,No,Yes,8,Quarterly
790,56-65,Female,Novel,Books & Media,10.0,California,N/A,N/A,Fall,5,No,Credit Card,Next Day Delivery,No,Yes,6,Weekly
791,46-55,Female,Laptop,Electronics,373.17,New Jersey,N/A,N/A,Winter,5,No,Bank Transfer,Express,No,No,6,Annually
792,26-35,Male,Smartphone,Electronics,127.07,Virginia,N/A,N/A,Summer,5,No,PayPal,Standard,No,Yes,8,Quarterly
793,56-65,Male,Pants,Clothing,36.43,Virginia,S,Black,Summer,5,No,Credit Card,Next Day Delivery,No,Yes,2,Weekly
794,46-55,Female,Running Shoes,Footwear,54.87,Texas,XS,Black,Winter,3,Yes,Bank Transfer,Express,No,No,8,Weekly
795,26-35,Female,Hair Care,Beauty & Personal Care,10.0,Virginia,N/A,N/A,Winter,3,No,Debit Card,Standard,No,No,5,Annually
796,56-65,Male,Sandals,Footwear,151.86,New York,XS,Green,Summer,5,No,Debit Card,Standard,No,No,3,Weekly
797,36-45,Male,Heels,Footwear,94.35,Florida,M,Green,Summer,4,No,PayPal,Express,No,No,5,Annually
798,18-25,Female,Sneakers,Footwear,144.43,New Jersey,XL,Red,Summer,3,No,Credit Card,Free Shipping,Yes,No,3,Weekly
799,18-25,Female,Pants,Clothing,94.31,Texas,XL,Blue,Winter,4,No,PayPal,Express,Yes,No,9,Bi-Weekly
800,26-35,Male,Garden Tools,Home & Garden,194.96,Georgia,N/A,N/A,Winter,4,Yes,Cash,Express,No,No,5,Annually
801,65+,Male,Sweater,Clothing,55.78,Florida,L,Green,Spring,5,No,Debit Card,Next Day Delivery,No,Yes,4,Quarterly
802,18-25,Female,Action Figure,Toys & Games,39.76,New York,N/A,N/A,Spring,4,No,Bank Transfer,Standard,Yes,No,7,Annually
803,36-45,Male,Action Figure,Toys & Games,75.83,Georgia,N/A,N/A,Summer,4,No,Debit Card,Standard,Yes,No,5,Bi-Weekly
804,18-25,Female,Casual Shoes,Footwear,162.22,Georgia,L,White,Summer,5,Yes,Credit Card,Standard,Yes,No,6,Monthly
805,36-45,Female,Jewelry,Accessories,90.53,Illinois,N/A,Blue,Winter,4,No,Credit Card,Standard,No,Yes,6,Weekly
806,56-65,Female,Boots,Footwear,81.56,California,L,Green,Spring,5,No,Credit Card,Express,No,No,9,Quarterly
807,56-65,Female,Bike,Sports & Outdoors,48.22,New York,N/A,N/A,Fall,5,Yes,Cash,Standard,No,No,5,Monthly
808,26-35,Female,Laptop,Electronics,303.2,Virginia,N/A,N/A,Winter,4,Yes,Cash,Free Shipping,No,Yes,9,Bi-Weekly
809,18-25,Male,Music Album,Books & Media,29.1,California,N/A,N/A,Winter,5,No,Cash,Express,No,No,4,Annually
810,46-55,Male,Heels,Footwear,90.15,Pennsylvania,S,Red,Summer,5,Yes,Debit Card,Next Day Delivery,No,No,5,Bi-Weekly
811,36-45,Male,Sneakers,Footwear,118.99,Virginia,XL,Black,Fall,5,No,Cash,Standard,Yes,No,6,Quarterly
812,46-55,Female,Makeup,Beauty & Personal Care,25.44,Pennsylvania,N/A,N/A,Summer,5,No,Debit Card,Express,Yes,No,6,Annually
